Transaction_ID,Date,Merchant,Category,Amount,Payment_Method,Location,Income_Expense,Account_Balance,Year,Month,Month_Name,Quarter,Day_Of_Week,Is_Weekend
102042,2024-08-24,Hostel Fee,Rent,5792.08,Credit Card,Noida,Expense,-423453.27,2024,8,August,Q3,Saturday,1
102043,2024-08-24,Campus Canteen,Food & Dining,265.16,UPI,Noida,Expense,-423718.43,2024,8,August,Q3,Saturday,1
102044,2024-08-24,McDonald's,Food & Dining,118.92,Credit Card,Noida,Expense,-423837.35,2024,8,August,Q3,Saturday,1
102045,2024-08-25,Sbi Savings,Interest,114.98,Net Banking,New Delhi,Income,-423722.37,2024,8,August,Q3,Sunday,1
102046,2024-08-25,Printing Shop,Miscellaneous,718.53,Net Banking,Online,Expense,-424440.9,2024,8,August,Q3,Sunday,1
102047,2024-08-26,Delhi Metro,Transportation,46.37,Cash,Noida,Expense,-424487.27,2024,8,August,Q3,Monday,0
102048,2024-08-26,Domino's,Food & Dining,275.51,Net Banking,New Delhi,Expense,-424762.78,2024,8,August,Q3,Monday,0
102049,2024-08-26,Rapido,Transportation,21.37,UPI,New Delhi,Expense,-424784.15,2024,8,August,Q3,Monday,0
102050,2024-08-26,Uber,Transportation,108.74,Cash,Online,Expense,-424892.89,2024,8,August,Q3,Monday,0
102051,2024-08-27,Chaayos,Food & Dining,206.87,Cash,Mumbai,Expense,-425099.76,2024,8,August,Q3,Tuesday,0
102052,2024-08-27,Swiggy,Food & Dining,140.48,Credit Card,New Delhi,Expense,-425240.24,2024,8,August,Q3,Tuesday,0
102053,2024-08-27,Stationery,Miscellaneous,314.76,Credit Card,Mumbai,Expense,-425555.0,2024,8,August,Q3,Tuesday,0
102054,2024-08-27,Delhi Metro,Transportation,70.57,Cash,Noida,Expense,-425625.57,2024,8,August,Q3,Tuesday,0
102055,2024-08-27,Burger King,Food & Dining,207.91,Cash,Online,Expense,-425833.48,2024,8,August,Q3,Tuesday,0
102056,2024-08-27,Ajio,Shopping,1480.12,Net Banking,New Delhi,Expense,-427313.6,2024,8,August,Q3,Tuesday,0
102057,2024-08-28,Printing Shop,Miscellaneous,541.47,UPI,Noida,Expense,-427855.07,2024,8,August,Q3,Wednesday,0
102058,2024-09-01,IIT Delhi,Salary/Stipend,17776.78,Net Banking,New Delhi,Income,-410078.29,2024,9,September,Q3,Sunday,1
102059,2024-09-01,Flipkart,Shopping,402.03,Credit Card,New Delhi,Expense,-410480.32,2024,9,September,Q3,Sunday,1
102060,2024-09-02,Parents,Family Support,42648.48,Net Banking,Hyderabad,Income,-367831.84,2024,9,September,Q3,Monday,0
102061,2024-09-02,Groww,Investment,1176.27,UPI,Online,Expense,-369008.11,2024,9,September,Q3,Monday,0
102062,2024-09-02,Ola,Transportation,98.92,Credit Card,New Delhi,Expense,-369107.03,2024,9,September,Q3,Monday,0
102063,2024-09-02,Zomato,Food & Dining,95.36,Cash,Noida,Expense,-369202.39,2024,9,September,Q3,Monday,0
102064,2024-09-03,Uber,Transportation,106.51,Credit Card,Unknown,Expense,-369308.9,2024,9,September,Q3,Tuesday,0
102065,2024-09-03,Spotify,Entertainment,765.68,Net Banking,Gurugram,Expense,-370074.58,2024,9,September,Q3,Tuesday,0
102066,2024-09-03,Ajio,Shopping,1782.29,Debit Card,Noida,Expense,-371856.87,2024,9,September,Q3,Tuesday,0
102067,2024-09-03,Zerodha,Investment,1524.81,Net Banking,Hyderabad,Expense,-373381.68,2024,9,September,Q3,Tuesday,0
102068,2024-09-03,PVR Cinemas,Entertainment,255.71,Credit Card,Hyderabad,Expense,-373637.39,2024,9,September,Q3,Tuesday,0
102069,2024-09-04,Hostel Fee,Rent,5189.22,UPI,New Delhi,Expense,-378826.61,2024,9,September,Q3,Wednesday,0
102070,2024-09-04,Burger King,Food & Dining,268.33,Cash,Gurugram,Expense,-379094.94,2024,9,September,Q3,Wednesday,0
102071,2024-09-04,Airtel,Bills,626.57,UPI,Gurugram,Expense,-379721.51,2024,9,September,Q3,Wednesday,0
102072,2024-09-04,Swiggy,Food & Dining,143.37,Net Banking,Online,Expense,-379864.88,2024,9,September,Q3,Wednesday,0
102073,2024-09-04,Netflix,Entertainment,339.1,Cash,Online,Expense,-380203.98,2024,9,September,Q3,Wednesday,0
102074,2024-09-04,Gift Shop,Miscellaneous,739.39,Cash,Online,Expense,-380943.37,2024,9,September,Q3,Wednesday,0
102075,2024-09-05,Apollo Pharmacy,Health,1362.85,Cash,New Delhi,Expense,-382306.22,2024,9,September,Q3,Thursday,0
102076,2024-09-05,Printing Shop,Miscellaneous,792.45,Net Banking,Online,Expense,-383098.67,2024,9,September,Q3,Thursday,0
102077,2024-09-05,Uber,Transportation,194.18,Credit Card,Online,Expense,-383292.85,2024,9,September,Q3,Thursday,0
102078,2024-09-06,BSES,Bills,1024.75,UPI,Mumbai,Expense,-384317.6,2024,9,September,Q3,Friday,0
102079,2024-09-06,Delhi Metro,Transportation,220.66,UPI,Hyderabad,Expense,-384538.26,2024,9,September,Q3,Friday,0
102080,2024-09-07,Amazon,Shopping,2069.51,Net Banking,New Delhi,Expense,-386607.77,2024,9,September,Q3,Saturday,1
102081,2024-09-07,Airtel,Bills,835.52,Net Banking,New Delhi,Expense,-387443.29,2024,9,September,Q3,Saturday,1
102082,2024-09-07,LeetCode,Education,430.66,UPI,Noida,Expense,-387873.95,2024,9,September,Q3,Saturday,1
102083,2024-09-07,Rapido,Transportation,30.22,Credit Card,Mumbai,Expense,-387904.17,2024,9,September,Q3,Saturday,1
102084,2024-09-07,Domino's,Food & Dining,100.91,Net Banking,Gurugram,Expense,-388005.08,2024,9,September,Q3,Saturday,1
102085,2024-09-07,Myntra,Shopping,308.0,Net Banking,Online,Expense,-388313.08,2024,9,September,Q3,Saturday,1
102086,2024-09-08,Reliance Fresh,Groceries,659.14,Credit Card,Online,Expense,-388972.22,2024,9,September,Q3,Sunday,1
102087,2024-09-08,Uber,Transportation,47.12,Net Banking,Hyderabad,Expense,-389019.34,2024,9,September,Q3,Sunday,1
102088,2024-09-08,Reliance Fresh,Groceries,894.46,UPI,Gurugram,Expense,-389913.8,2024,9,September,Q3,Sunday,1
102089,2024-09-08,Uber,Transportation,147.28,Debit Card,Gurugram,Expense,-390061.08,2024,9,September,Q3,Sunday,1
102090,2024-09-08,Delhi Metro,Transportation,76.13,Credit Card,Online,Expense,-390137.21,2024,9,September,Q3,Sunday,1
102091,2024-09-09,Chaayos,Food & Dining,292.42,Cash,Noida,Expense,-390429.63,2024,9,September,Q3,Monday,0
102092,2024-09-09,Chaayos,Food & Dining,112.61,Net Banking,Mumbai,Expense,-390542.24,2024,9,September,Q3,Monday,0
102093,2024-09-09,Rapido,Transportation,47.27,Cash,Noida,Expense,-390589.51,2024,9,September,Q3,Monday,0
102094,2024-09-09,Coursera,Education,934.65,Credit Card,Mumbai,Expense,-391524.16,2024,9,September,Q3,Monday,0
102095,2024-09-09,Uber,Transportation,218.84,Debit Card,New Delhi,Expense,-391743.0,2024,9,September,Q3,Monday,0
102096,2024-09-10,Delhi Metro,Transportation,71.52,Cash,Mumbai,Expense,-391814.52,2024,9,September,Q3,Tuesday,0
102097,2024-09-10,Uber,Transportation,32.02,Net Banking,Gurugram,Expense,-391846.54,2024,9,September,Q3,Tuesday,0
102098,2024-09-10,Uber,Transportation,236.77,Credit Card,Gurugram,Expense,-392083.31,2024,9,September,Q3,Tuesday,0
102099,2024-09-11,Uber,Transportation,160.38,Cash,Noida,Expense,-392243.69,2024,9,September,Q3,Wednesday,0
102100,2024-09-11,Gift Shop,Miscellaneous,440.25,Credit Card,Hyderabad,Expense,-392683.94,2024,9,September,Q3,Wednesday,0
102101,2024-09-11,Uber,Transportation,209.68,UPI,New Delhi,Expense,-392893.62,2024,9,September,Q3,Wednesday,0
102102,2024-09-12,BigBasket,Groceries,377.04,Credit Card,Hyderabad,Expense,-393270.66,2024,9,September,Q3,Thursday,0
102103,2024-09-12,Domino's,Food & Dining,243.88,Cash,Mumbai,Expense,-393514.54,2024,9,September,Q3,Thursday,0
102104,2024-09-13,Tata 1mg,Health,1196.73,Net Banking,Mumbai,Expense,-394711.27,2024,9,September,Q3,Friday,0
102105,2024-09-13,McDonald's,Food & Dining,310.74,UPI,Online,Expense,-395022.01,2024,9,September,Q3,Friday,0
102106,2024-09-13,Printing Shop,Miscellaneous,754.95,UPI,Mumbai,Expense,-395776.96,2024,9,September,Q3,Friday,0
102107,2024-09-13,Udemy,Education,1079.61,Debit Card,New Delhi,Expense,-396856.57,2024,9,September,Q3,Friday,0
102108,2024-09-14,Campus Project,Freelance,11835.78,Net Banking,Hyderabad,Income,-385020.79,2024,9,September,Q3,Saturday,1
102109,2024-09-14,Amazon Pay,Cashback,203.66,UPI,Hyderabad,Income,-384817.13,2024,9,September,Q3,Saturday,1
102110,2024-09-14,Stationery,Miscellaneous,338.06,UPI,Hyderabad,Expense,-385155.19,2024,9,September,Q3,Saturday,1
102111,2024-09-14,Gift Shop,Miscellaneous,74.21,Net Banking,Gurugram,Expense,-385229.4,2024,9,September,Q3,Saturday,1
102112,2024-09-14,Blinkit,Groceries,637.75,Debit Card,Noida,Expense,-385867.15,2024,9,September,Q3,Saturday,1
102113,2024-09-14,Airtel,Bills,712.27,Net Banking,New Delhi,Expense,-386579.42,2024,9,September,Q3,Saturday,1
102114,2024-09-15,Uber,Transportation,51.69,Net Banking,Gurugram,Expense,-386631.11,2024,9,September,Q3,Sunday,1
102115,2024-09-15,Stationery,Miscellaneous,537.43,UPI,Online,Expense,-387168.54,2024,9,September,Q3,Sunday,1
102116,2024-09-15,DMart,Groceries,479.93,Debit Card,Online,Expense,-387648.47,2024,9,September,Q3,Sunday,1
102117,2024-09-15,BookMyShow,Entertainment,348.47,Cash,Mumbai,Expense,-387996.94,2024,9,September,Q3,Sunday,1
102118,2024-09-16,Burger King,Food & Dining,177.82,Credit Card,Online,Expense,-388174.76,2024,9,September,Q3,Monday,0
102119,2024-09-16,Reliance Fresh,Groceries,261.3,Credit Card,Online,Expense,-388436.06,2024,9,September,Q3,Monday,0
102120,2024-09-16,Flipkart,Shopping,900.91,Credit Card,Mumbai,Expense,-389336.97,2024,9,September,Q3,Monday,0
102121,2024-09-17,Chaayos,Food & Dining,271.3,Net Banking,Gurugram,Expense,-389608.27,2024,9,September,Q3,Tuesday,0
102122,2024-09-17,Zomato,Food & Dining,117.03,Debit Card,Mumbai,Expense,-389725.3,2024,9,September,Q3,Tuesday,0
102123,2024-09-17,Netflix,Entertainment,741.44,Credit Card,New Delhi,Expense,-390466.74,2024,9,September,Q3,Tuesday,0
102124,2024-09-18,Uber,Transportation,113.85,Debit Card,Noida,Expense,-390580.59,2024,9,September,Q3,Wednesday,0
102125,2024-09-18,Coursera,Education,1001.49,UPI,Gurugram,Expense,-391582.08,2024,9,September,Q3,Wednesday,0
102126,2024-09-18,Ola,Transportation,42.07,UPI,Hyderabad,Expense,-391624.15,2024,9,September,Q3,Wednesday,0
102127,2024-09-18,Udemy,Education,2411.68,UPI,Online,Expense,-394035.83,2024,9,September,Q3,Wednesday,0
102128,2024-09-19,Sbi Savings,Interest,453.22,Net Banking,Hyderabad,Income,-393582.61,2024,9,September,Q3,Thursday,0
102129,2024-09-19,Domino's,Food & Dining,167.5,Net Banking,Hyderabad,Expense,-393750.11,2024,9,September,Q3,Thursday,0
102130,2024-09-19,DMart,Groceries,754.25,Debit Card,New Delhi,Expense,-394504.36,2024,9,September,Q3,Thursday,0
102131,2024-09-19,Ajio,Shopping,858.17,Debit Card,New Delhi,Expense,-395362.53,2024,9,September,Q3,Thursday,0
102132,2024-09-19,Swiggy,Food & Dining,331.18,UPI,Hyderabad,Expense,-395693.71,2024,9,September,Q3,Thursday,0
102133,2024-09-19,Spotify,Entertainment,385.33,Net Banking,Gurugram,Expense,-396079.04,2024,9,September,Q3,Thursday,0
102134,2024-09-19,Delhi Metro,Transportation,136.99,UPI,Noida,Expense,-396216.03,2024,9,September,Q3,Thursday,0
102135,2024-09-19,Rapido,Transportation,98.46,Debit Card,Gurugram,Expense,-396314.49,2024,9,September,Q3,Thursday,0
102136,2024-09-20,BSES,Bills,1038.51,Cash,Hyderabad,Expense,-397353.0,2024,9,September,Q3,Friday,0
102137,2024-09-20,Groww,Investment,1995.37,Net Banking,Online,Expense,-399348.37,2024,9,September,Q3,Friday,0
102138,2024-09-20,Unknown Merchant,Transportation,92.25,Debit Card,Noida,Expense,-399440.62,2024,9,September,Q3,Friday,0
102139,2024-09-20,Gate Academy,Education,1852.1,Debit Card,New Delhi,Expense,-401292.72,2024,9,September,Q3,Friday,0
102140,2024-09-20,Delhi Metro,Transportation,110.76,Debit Card,Gurugram,Expense,-401403.48,2024,9,September,Q3,Friday,0
102141,2024-09-20,BigBasket,Groceries,581.35,UPI,Gurugram,Expense,-401984.83,2024,9,September,Q3,Friday,0
102142,2024-09-21,Reliance Fresh,Groceries,249.91,Credit Card,Gurugram,Expense,-402234.74,2024,9,September,Q3,Saturday,1
102143,2024-09-21,Stationery,Miscellaneous,335.82,UPI,Noida,Expense,-402570.56,2024,9,September,Q3,Saturday,1
102144,2024-09-21,Blinkit,Groceries,898.36,Net Banking,Mumbai,Expense,-403468.92,2024,9,September,Q3,Saturday,1
102145,2024-09-21,Hostel Laundry,Bills,506.86,Cash,Gurugram,Expense,-403975.78,2024,9,September,Q3,Saturday,1
102146,2024-09-22,Domino's,Food & Dining,291.94,Cash,New Delhi,Expense,-404267.72,2024,9,September,Q3,Sunday,1
102147,2024-09-22,Gift Shop,Miscellaneous,424.58,Debit Card,Noida,Expense,-404692.3,2024,9,September,Q3,Sunday,1
102148,2024-09-22,Airtel,Bills,517.33,Net Banking,Online,Expense,-405209.63,2024,9,September,Q3,Sunday,1
102149,2024-09-22,Delhi Metro,Transportation,185.9,Net Banking,Online,Expense,-405395.53,2024,9,September,Q3,Sunday,1
102150,2024-09-22,Burger King,Food & Dining,90.4,Cash,Hyderabad,Expense,-405485.93,2024,9,September,Q3,Sunday,1
102151,2024-09-23,Zomato,Food & Dining,286.73,Cash,Mumbai,Expense,-405772.66,2024,9,September,Q3,Monday,0
102152,2024-09-23,Practo,Health,449.96,Debit Card,Noida,Expense,-406222.62,2024,9,September,Q3,Monday,0
102153,2024-09-23,Chaayos,Food & Dining,164.54,Net Banking,Hyderabad,Expense,-406387.16,2024,9,September,Q3,Monday,0
102154,2024-09-23,Ola,Transportation,243.65,Cash,Mumbai,Expense,-406630.81,2024,9,September,Q3,Monday,0
102155,2024-09-24,IndiGo,Travel,6602.46,UPI,Noida,Expense,-413233.27,2024,9,September,Q3,Tuesday,0
102156,2024-09-24,Swiggy,Food & Dining,90.1,Cash,Gurugram,Expense,-413323.37,2024,9,September,Q3,Tuesday,0
102157,2024-09-24,Printing Shop,Miscellaneous,768.31,Net Banking,Online,Expense,-414091.68,2024,9,September,Q3,Tuesday,0
102158,2024-09-24,Airtel,Bills,349.84,UPI,Mumbai,Expense,-414441.52,2024,9,September,Q3,Tuesday,0
102159,2024-09-24,Reliance Fresh,Groceries,242.06,UPI,Noida,Expense,-414683.58,2024,9,September,Q3,Tuesday,0
102160,2024-09-24,Chaayos,Food & Dining,87.38,Net Banking,Online,Expense,-414770.96,2024,9,September,Q3,Tuesday,0
102161,2024-09-24,Amazon,Shopping,2010.88,UPI,Hyderabad,Expense,-416781.84,2024,9,September,Q3,Tuesday,0
102162,2024-09-24,Uber,Transportation,124.3,Debit Card,New Delhi,Expense,-416906.14,2024,9,September,Q3,Tuesday,0
102163,2024-09-25,Chaayos,Food & Dining,94.95,Credit Card,Hyderabad,Expense,-417001.09,2024,9,September,Q3,Wednesday,0
102164,2024-09-25,Tata 1mg,Health,1647.09,Debit Card,Hyderabad,Expense,-418648.18,2024,9,September,Q3,Wednesday,0
102165,2024-09-25,Delhi Metro,Transportation,185.42,Credit Card,Online,Expense,-418833.6,2024,9,September,Q3,Wednesday,0
102166,2024-09-26,Unknown Merchant,Miscellaneous,636.82,UPI,New Delhi,Expense,-419470.42,2024,9,September,Q3,Thursday,0
102167,2024-09-26,Swiggy,Food & Dining,317.19,Net Banking,Online,Expense,-419787.61,2024,9,September,Q3,Thursday,0
102168,2024-09-27,McDonald's,Food & Dining,136.02,Net Banking,Gurugram,Expense,-419923.63,2024,9,September,Q3,Friday,0
102169,2024-09-27,Delhi Metro,Transportation,171.98,Credit Card,Online,Expense,-420095.61,2024,9,September,Q3,Friday,0
102170,2024-09-27,Spotify,Entertainment,260.83,Net Banking,Noida,Expense,-420356.44,2024,9,September,Q3,Friday,0
102171,2024-09-27,BookMyShow,Entertainment,464.63,Debit Card,New Delhi,Expense,-420821.07,2024,9,September,Q3,Friday,0
102172,2024-09-28,Ola,Transportation,226.94,UPI,Online,Expense,-421048.01,2024,9,September,Q3,Saturday,1
102173,2024-09-28,Unknown Merchant,Food & Dining,127.11,UPI,Noida,Expense,-421175.12,2024,9,September,Q3,Saturday,1
102174,2024-09-28,Domino's,Food & Dining,308.13,Net Banking,Mumbai,Expense,-421483.25,2024,9,September,Q3,Saturday,1
102175,2024-10-01,IIT Delhi,Salary/Stipend,14600.27,Net Banking,New Delhi,Income,-406882.98,2024,10,October,Q4,Tuesday,0
102176,2024-10-01,Stationery,Miscellaneous,599.48,Net Banking,Hyderabad,Expense,-407482.46,2024,10,October,Q4,Tuesday,0
102177,2024-10-01,LeetCode,Education,1219.92,UPI,Online,Expense,-408702.38,2024,10,October,Q4,Tuesday,0
102178,2024-10-01,BigBasket,Groceries,772.06,Cash,Noida,Expense,-409474.44,2024,10,October,Q4,Tuesday,0
102179,2024-10-01,Domino's,Food & Dining,98.1,Credit Card,Noida,Expense,-409572.54,2024,10,October,Q4,Tuesday,0
102180,2024-10-01,Udemy,Education,760.47,Credit Card,New Delhi,Expense,-410333.01,2024,10,October,Q4,Tuesday,0
102181,2024-10-01,Chaayos,Food & Dining,234.49,Cash,Hyderabad,Expense,-410567.5,2024,10,October,Q4,Tuesday,0
102182,2024-10-01,Ola,Transportation,164.12,UPI,Noida,Expense,-410731.62,2024,10,October,Q4,Tuesday,0
102183,2024-10-02,Parents,Family Support,28807.97,Net Banking,Hyderabad,Income,-381923.65,2024,10,October,Q4,Wednesday,0
102184,2024-10-02,Delhi Metro,Transportation,79.96,Cash,Mumbai,Expense,-382003.61,2024,10,October,Q4,Wednesday,0
102185,2024-10-02,Domino's,Food & Dining,251.79,Cash,Online,Expense,-382255.4,2024,10,October,Q4,Wednesday,0
102186,2024-10-02,Ola,Transportation,226.07,Net Banking,Online,Expense,-382481.47,2024,10,October,Q4,Wednesday,0
102187,2024-10-03,Reliance Fresh,Groceries,644.53,UPI,Mumbai,Expense,-383126.0,2024,10,October,Q4,Thursday,0
102188,2024-10-03,Flipkart,Shopping,1677.53,Credit Card,Mumbai,Expense,-384803.53,2024,10,October,Q4,Thursday,0
102189,2024-10-03,McDonald's,Food & Dining,198.69,Debit Card,Hyderabad,Expense,-385002.22,2024,10,October,Q4,Thursday,0
102190,2024-10-04,Hostel Fee,Rent,4923.9,UPI,New Delhi,Expense,-389926.12,2024,10,October,Q4,Friday,0
102191,2024-10-04,Ola,Transportation,172.36,Cash,Gurugram,Expense,-390098.48,2024,10,October,Q4,Friday,0
102192,2024-10-04,Flipkart,Shopping,3865.11,Cash,Hyderabad,Expense,-393963.59,2024,10,October,Q4,Friday,0
102193,2024-10-04,Swiggy,Food & Dining,305.2,Cash,Mumbai,Expense,-394268.79,2024,10,October,Q4,Friday,0
102194,2024-10-05,Apollo Pharmacy,Health,1145.37,Cash,New Delhi,Expense,-395414.16,2024,10,October,Q4,Saturday,1
102195,2024-10-05,Campus Canteen,Food & Dining,321.45,Credit Card,Unknown,Expense,-395735.61,2024,10,October,Q4,Saturday,1
102196,2024-10-05,Campus Canteen,Food & Dining,285.55,Debit Card,New Delhi,Expense,-396021.16,2024,10,October,Q4,Saturday,1
102197,2024-10-05,NPS,Investment,1963.06,Net Banking,Noida,Expense,-397984.22,2024,10,October,Q4,Saturday,1
102198,2024-10-06,Campus Canteen,Food & Dining,327.86,UPI,Noida,Expense,-398312.08,2024,10,October,Q4,Sunday,1
102199,2024-10-07,Campus Canteen,Food & Dining,230.59,Credit Card,New Delhi,Expense,-398542.67,2024,10,October,Q4,Monday,0
102200,2024-10-07,Rapido,Transportation,161.9,Debit Card,Noida,Expense,-398704.57,2024,10,October,Q4,Monday,0
102201,2024-10-07,Tata 1mg,Health,1792.25,Debit Card,Hyderabad,Expense,-400496.82,2024,10,October,Q4,Monday,0
102202,2024-10-07,Jio,Bills,1091.63,Net Banking,New Delhi,Expense,-401588.45,2024,10,October,Q4,Monday,0
102203,2024-10-08,Myntra Refund,Refund,387.72,UPI,New Delhi,Income,-401200.73,2024,10,October,Q4,Tuesday,0
102204,2024-10-08,Uber,Transportation,147.18,UPI,New Delhi,Expense,-401347.91,2024,10,October,Q4,Tuesday,0
102205,2024-10-08,Campus Canteen,Food & Dining,161.4,Credit Card,New Delhi,Expense,-401509.31,2024,10,October,Q4,Tuesday,0
102206,2024-10-08,Gate Academy,Education,1473.05,UPI,Online,Expense,-402982.36,2024,10,October,Q4,Tuesday,0
102207,2024-10-08,Stationery,Miscellaneous,474.98,Cash,Gurugram,Expense,-403457.34,2024,10,October,Q4,Tuesday,0
102208,2024-10-09,DMart,Groceries,159.75,Debit Card,Mumbai,Expense,-403617.09,2024,10,October,Q4,Wednesday,0
102209,2024-10-09,Ola,Transportation,86.03,Net Banking,Gurugram,Expense,-403703.12,2024,10,October,Q4,Wednesday,0
102210,2024-10-09,Ola,Transportation,212.11,Credit Card,Gurugram,Expense,-403915.23,2024,10,October,Q4,Wednesday,0
102211,2024-10-10,Amazon Pay,Cashback,184.18,UPI,Online,Income,-403731.05,2024,10,October,Q4,Thursday,0
102212,2024-10-10,Reliance Fresh,Groceries,865.75,Debit Card,Mumbai,Expense,-404596.8,2024,10,October,Q4,Thursday,0
102213,2024-10-10,Chaayos,Food & Dining,132.01,Cash,Hyderabad,Expense,-404728.81,2024,10,October,Q4,Thursday,0
102214,2024-10-10,Uber,Transportation,128.49,Credit Card,Hyderabad,Expense,-404857.3,2024,10,October,Q4,Thursday,0
102215,2024-10-11,BookMyShow,Entertainment,283.12,Cash,Online,Expense,-405140.42,2024,10,October,Q4,Friday,0
102216,2024-10-11,Campus Canteen,Food & Dining,204.98,Credit Card,Noida,Expense,-405345.4,2024,10,October,Q4,Friday,0
102217,2024-10-11,Stationery,Miscellaneous,453.3,UPI,Hyderabad,Expense,-405798.7,2024,10,October,Q4,Friday,0
102218,2024-10-11,BSES,Bills,942.66,Net Banking,Mumbai,Expense,-406741.36,2024,10,October,Q4,Friday,0
102219,2024-10-11,Swiggy,Food & Dining,238.27,Debit Card,Gurugram,Expense,-406979.63,2024,10,October,Q4,Friday,0
102220,2024-10-11,Printing Shop,Miscellaneous,603.09,Debit Card,Mumbai,Expense,-407582.72,2024,10,October,Q4,Friday,0
102221,2024-10-12,Chaayos,Food & Dining,270.28,Net Banking,New Delhi,Expense,-407853.0,2024,10,October,Q4,Saturday,1
102222,2024-10-12,Printing Shop,Miscellaneous,438.99,Credit Card,Noida,Expense,-408291.99,2024,10,October,Q4,Saturday,1
102223,2024-10-12,Reliance Fresh,Groceries,267.34,Debit Card,Mumbai,Expense,-408559.33,2024,10,October,Q4,Saturday,1
102224,2024-10-13,Ola,Transportation,80.51,Debit Card,Online,Expense,-408639.84,2024,10,October,Q4,Sunday,1
102225,2024-10-13,BigBasket,Groceries,747.56,Net Banking,Online,Expense,-409387.4,2024,10,October,Q4,Sunday,1
102226,2024-10-13,Printing Shop,Miscellaneous,310.68,Credit Card,Online,Expense,-409698.08,2024,10,October,Q4,Sunday,1
102227,2024-10-13,Chaayos,Food & Dining,343.3,Credit Card,Online,Expense,-410041.38,2024,10,October,Q4,Sunday,1
102228,2024-10-14,Amazon,Shopping,3136.85,Debit Card,Gurugram,Expense,-413178.23,2024,10,October,Q4,Monday,0
102229,2024-10-14,Delhi Metro,Transportation,71.12,Cash,Gurugram,Expense,-413249.35,2024,10,October,Q4,Monday,0
102230,2024-10-15,NPS,Investment,1089.35,Cash,Hyderabad,Expense,-414338.7,2024,10,October,Q4,Tuesday,0
102231,2024-10-15,Netflix,Entertainment,216.34,UPI,Online,Expense,-414555.04,2024,10,October,Q4,Tuesday,0
102232,2024-10-15,Chaayos,Food & Dining,178.74,Debit Card,Mumbai,Expense,-414733.78,2024,10,October,Q4,Tuesday,0
102233,2024-10-15,DMart,Groceries,238.29,Net Banking,Online,Expense,-414972.07,2024,10,October,Q4,Tuesday,0
102234,2024-10-16,Burger King,Food & Dining,231.85,Cash,Gurugram,Expense,-415203.92,2024,10,October,Q4,Wednesday,0
102235,2024-10-16,Airtel,Bills,639.33,UPI,Gurugram,Expense,-415843.25,2024,10,October,Q4,Wednesday,0
102236,2024-10-17,Jio,Bills,197.58,UPI,Online,Expense,-416040.83,2024,10,October,Q4,Thursday,0
102237,2024-10-17,BookMyShow,Entertainment,468.59,Cash,New Delhi,Expense,-416509.42,2024,10,October,Q4,Thursday,0
102238,2024-10-17,Blinkit,Groceries,619.62,Credit Card,Mumbai,Expense,-417129.04,2024,10,October,Q4,Thursday,0
102239,2024-10-17,Rapido,Transportation,197.65,Credit Card,New Delhi,Expense,-417326.69,2024,10,October,Q4,Thursday,0
102240,2024-10-18,Zomato,Food & Dining,316.42,UPI,Hyderabad,Expense,-417643.11,2024,10,October,Q4,Friday,0
102241,2024-10-18,Airtel,Bills,242.14,UPI,Online,Expense,-417885.25,2024,10,October,Q4,Friday,0
102242,2024-10-18,BookMyShow,Entertainment,579.76,Debit Card,Noida,Expense,-418465.01,2024,10,October,Q4,Friday,0
102243,2024-10-19,Tata 1mg,Health,262.45,Credit Card,Hyderabad,Expense,-418727.46,2024,10,October,Q4,Saturday,1
102244,2024-10-19,Swiggy,Food & Dining,128.15,Credit Card,Hyderabad,Expense,-418855.61,2024,10,October,Q4,Saturday,1
102245,2024-10-20,Flipkart,Shopping,3304.2,UPI,Gurugram,Expense,-422159.81,2024,10,October,Q4,Sunday,1
102246,2024-10-20,Chaayos,Food & Dining,118.16,Cash,Hyderabad,Expense,-422277.97,2024,10,October,Q4,Sunday,1
102247,2024-10-20,BigBasket,Groceries,303.35,Net Banking,Hyderabad,Expense,-422581.32,2024,10,October,Q4,Sunday,1
102248,2024-10-20,Zomato,Food & Dining,92.02,Net Banking,Online,Expense,-422673.34,2024,10,October,Q4,Sunday,1
102249,2024-10-21,Blinkit,Groceries,224.76,Cash,Gurugram,Expense,-422898.1,2024,10,October,Q4,Monday,0
102250,2024-10-21,Delhi Metro,Transportation,149.53,Debit Card,Noida,Expense,-423047.63,2024,10,October,Q4,Monday,0
102251,2024-10-21,Jio,Bills,508.79,Credit Card,Gurugram,Expense,-423556.42,2024,10,October,Q4,Monday,0
102252,2024-10-22,Hostel Fee,Rent,5579.91,Net Banking,Gurugram,Expense,-429136.33,2024,10,October,Q4,Tuesday,0
102253,2024-10-23,Flipkart,Shopping,1612.62,Debit Card,Gurugram,Expense,-430748.95,2024,10,October,Q4,Wednesday,0
102254,2024-10-23,Rapido,Transportation,198.0,Debit Card,Gurugram,Expense,-430946.95,2024,10,October,Q4,Wednesday,0
102255,2024-10-23,BigBasket,Groceries,182.94,Debit Card,Mumbai,Expense,-431129.89,2024,10,October,Q4,Wednesday,0
102256,2024-10-24,DMart,Groceries,704.76,UPI,Online,Expense,-431834.65,2024,10,October,Q4,Thursday,0
102257,2024-10-24,Domino's,Food & Dining,346.29,Net Banking,New Delhi,Expense,-432180.94,2024,10,October,Q4,Thursday,0
