Transaction_ID,Date,Merchant,Category,Amount,Payment_Method,Location,Income_Expense,Account_Balance
101873,05-Jul-2024,Ajio,Shopping,2313.57,Debit Card,Hyderabad,Expense,-342601.07
101874,05/07/2024,,Food & Dining,127.55,Debit Card,Online,Expense,-342728.62
101874,2024-07-05,,Dining,127.55,Debit Card,Online,Expense,-342728.62
101875,2024-07-05,McDonald's,Food & Dining,203.84,,New Delhi,Expense,-342932.46
101876,2024-07-06,Flipkart,Shopping,334.17,Cash,New Delhi,Expense,-343266.63
101877,06/07/2024,Printing Shop,Miscellaneous,626.62,Net Banking,Mumbai,Expense,-343893.25
101878,2024-07-06,Chaayos,Food & Dining,321.13,UPI,New Delhi,Expense,-344214.38
101879,06-Jul-2024,Jio,Utility Bills,595.97,Debit Card,New Delhi,Expense,-344810.35
101880,2024-07-07,OYO,Travel,1613.47,Net Banking,New Delhi,Expense,-346423.82
101881,07/07/2024,Burger King,Food & Dining,325.62,Credit Card,Mumbai,Expense,-346749.44
101882,07-Jul-2024,Netflix,Movies,371.34,Credit Card,Hyderabad,Expense,-347120.78
101883,07/07/2024,Zerodha,Investment,863.78,Net Banking,New Delhi,Expense,-347984.56
101884,2024-07-07,Campus Canteen,food & dining,136.64,Net Banking,New Delhi,Expense,-348121.2
101885,07/07/2024,Netflix,Movies,748.61,Net Banking,New Delhi,Expense,-348869.81
101886,07/07/2024,BigBasket,Groceries,720.72,UPI,Noida,Expense,-349590.53
101887,08-Jul-2024,NPS,Investment,2982.07,Cash,Noida,Expense,-352572.6
101888,2024-07-09,Swiggy,Dining,331.49,Net Banking,Online,Expense,-352904.09
101889,09/07/2024,Netflix,Entertainment,571.76,Cash,Noida,Expense,-353475.85
101890,2024-07-10,McDonald's,Food & Dining,222.41,Cash,Mumbai,Expense,-353698.26
101891,2024-07-10,Reliance Fresh,Groceries,277.29,UPI,Gurugram,Expense,-353975.55
101892,10/07/2024,Delhi Metro,Commute,103.67,Net Banking,New Delhi,Expense,-354079.22
101893,2024-07-10,Zomato,Food & Dining,322.44,Net Banking,Noida,Expense,-354401.66
101894,11/07/2024,Ajio,Shopping,1303.98,Cash,Noida,Expense,-355705.64
101895,11/07/2024,Rapido,Transportation,34.83,Credit Card,Mumbai,Expense,-355740.47
101896,2024-07-12,Zerodha,Investment,521.2,Cash,Hyderabad,Expense,-356261.67
101897,2024-07-12,Air India,Travel,4264.29,Cash,Online,Expense,-360525.96
101898,12-Jul-2024,Amazon,Shopping,2392.1,Cash,Hyderabad,Expense,-362918.06
101899,13-Jul-2024,  Zomato ,  Food & Dining ,108.43,Net Banking,  Online ,Expense,-363026.49
101900,13-Jul-2024,Chaayos,Dining,109.25,Cash,Noida,Expense,-363135.74
101901,2024-07-13,Delhi Metro,Transportation,187.47,Net Banking,Noida,Expense,-363323.21
101902,13/07/2024,,Miscellaneous,655.32,UPI,Gurugram,Expense,-363978.53
101903,2024-07-14,Zomato,Food & Dining,310.39,Credit Card,Noida,Expense,-364288.92
101904,2024-07-14,PVR Cinemas,Entertainment,587.29,UPI,Mumbai,Expense,-364876.21
101905,2024-07-14,Campus Canteen,Food & Dining,187.03,Cash,Hyderabad,Expense,-365063.24
101906,2024-07-14,Zomato,Food & Dining,180.3,Debit Card,New Delhi,Expense,-365243.54
101907,14-Jul-2024,Swiggy,Food & Dining,84.44,Cash,Mumbai,Expense,-365327.98
101908,2024-07-15,NETFLIX,Entertainment,180.03,Net Banking,Noida,Expense,-365508.01
101909,15/07/2024,Chaayos,food & dining,315.92,  Cash ,Hyderabad,Expense,-365823.93
101910,15-Jul-2024,Gift Shop,Miscellaneous,536.68,Cash,Gurugram,Expense,-366360.61
101911,15-Jul-2024,Rapido,Transportation,202.56,Cash,New Delhi,Expense,-366563.17
101912,15-Jul-2024,Campus Canteen,Food & Dining,278.23,Debit Card,Noida,Expense,-366841.4
101913,16/07/2024,Chaayos,Food & Dining,237.03,Net Banking,Noida,Expense,-367078.43
101914,16/07/2024,,Transportation,116.39,Cash,Gurugram,Expense,-367194.82
101915,2024-07-17,Delhi Metro,Transportation,144.77,UPI,Noida,Expense,-367339.59
101916,17-Jul-2024,Tata 1mg,Health,1429.73,Debit Card,Mumbai,Expense,-368769.32
101917,18-Jul-2024,Reliance Fresh,Groceries,429.84,Net Banking,Online,Expense,-369199.16
101918,19/07/2024,PRINTING SHOP,Miscellaneous,243.54,Debit Card,Mumbai,Expense,-369442.7
101919,2024-07-19,Ajio,Shopping,587.92,Cash,Hyderabad,Expense,-370030.62
101920,19-Jul-2024,Burger King,Food & Dining,275.14,Credit Card,Gurugram,Expense,-370305.76
101921,19-Jul-2024,Airtel,Bills,802.81,UPI,Noida,Expense,-371108.57
101922,2024-07-20,Hostel Fee,Rent,5225.87,Credit Card,Hyderabad,Expense,-376334.44
101923,2024-07-21,Coursera,Education,1751.27,  UPI ,Gurugram,Expense,-378085.71
101924,2024-07-22,DMart,Groceries,808.06,Net Banking,Mumbai,Expense,-378893.77
101925,22/07/2024,Zerodha,Investment,690.78,Cash,Gurugram,Expense,-379584.55
101926,23-Jul-2024,Campus Canteen,FOOD,117.21,Credit Card,Online,Expense,-379701.76
101927,23/07/2024,Uber,Transportation,199.72,Debit Card,New Delhi,Expense,-379901.48
101928,2024-07-23,Udemy,Education,505.24,Credit Card,Mumbai,Expense,-380406.72
101929,2024-07-23,Chaayos,Food & Dining,293.46,Net Banking,New Delhi,Expense,-380700.18
101930,23/07/2024,Spotify,entertainment,231.36,Net Banking,Online,Expense,-380931.54
101931,23/07/2024,Rapido,Transportation,214.37,Debit Card,Mumbai,Expense,-381145.91
101932,24/07/2024,Burger King,Food & Dining,129.6,Net Banking,New Delhi,Expense,-381275.51
101933,24/07/2024,Domino's,Food,283.0,Credit Card,Mumbai,Expense,-381558.51
101934,2024-07-24,Printing Shop,Miscellaneous,298.49,UPI,Hyderabad,Expense,-381857.0
101935,2024-07-24,Printing Shop,Miscellaneous,667.63,Debit Card,New Delhi,Expense,-382524.63
101936,24-Jul-2024,,Shopping,1417.67,Debit Card,Noida,Expense,-383942.3
101937,2024-07-25,Chaayos,Food & Dining,177.93,Debit Card,New Delhi,Expense,-384120.23
101938,25-Jul-2024,BSES,Utility Bills,675.62,Cash,Noida,Expense,-384795.85
101939,2024-07-25,OYO,Travel,7842.93,Credit Card,New Delhi,Expense,-392638.78
101940,25/07/2024,LeetCode,Education,1242.78,Credit Card,Noida,Expense,-393881.56
101941,26-Jul-2024,Airtel,Bills,647.28,Credit Card,Gurugram,Expense,-394528.84
101942,26-Jul-2024,,Groceries,876.71,,New Delhi,Expense,-395405.55
101942,26/07/2024,,Groceries,876.71,,New Delhi,Expense,-395405.55
101943,26-Jul-2024,Rapido,Transportation,212.85,Credit Card,New Delhi,Expense,-395618.4
101944,26/07/2024,OLA,Transportation,42.9,Net Banking,New Delhi,Expense,-395661.3
101945,2024-07-27,Blinkit,Groceries,631.86,UPI,New Delhi,Expense,-396293.16
101946,27/07/2024,Apollo Pharmacy,Health,1069.54,Net Banking,Hyderabad,Expense,-397362.7
101947,2024-07-27,BSES,Bills,962.71,Net Banking,Noida,Expense,-398325.41
101948,28-Jul-2024,Rapido,Transportation,102.87,UPI,Mumbai,Expense,-398428.28
101949,28/07/2024,Ajio,Shopping,751.87,UPI,Gurugram,Expense,-399180.15
101950,2024-07-28,  Airtel ,  Bills ,1117.65,UPI,  New Delhi ,Expense,-400297.8
101951,2024-07-28,,Shopping,1752.35,Credit Card,Noida,Expense,-402050.15
101951,28-Jul-2024,,Shopping,1752.35,Credit Card,Noida,Expense,-402050.15
101952,01-Aug-2024,IIT Delhi,Salary/Stipend,13765.93,Net Banking,New Delhi,Income,-388284.22
101953,01/08/2024,Hostel Laundry,Bills,1041.71,Debit Card,Noida,Expense,-389325.93
101954,2024-08-01,Gate Academy,Education,612.03,Cash,Gurugram,Expense,-389937.96
101955,01-Aug-2024,Rapido,Transportation,128.98,Credit Card,Online,Expense,-390066.94
101956,2024-08-01,McDonald's,Food & Dining,211.86,Debit Card,Mumbai,Expense,-390278.8
101957,02-Aug-2024,Parents,Family Support,33721.24,Net Banking,Hyderabad,Income,-356557.56
101958,02/08/2024,Ajio,Shopping,695.84,Cash,New Delhi,Expense,-357253.4
101959,02-Aug-2024,BookMyShow,Entertainment,-445.67,Debit Card,Mumbai,Expense,-357699.07
101960,02-Aug-2024,Zomato,FOOD,342.38,UPI,Mumbai,Expense,-358041.45
101961,02/08/2024,Burger King,Food & Dining,94.35,Debit Card,Noida,Expense,-358135.8
101962,2024-08-02,Spotify,Entertainment,110.91,Debit Card,Hyderabad,Expense,-358246.71
101963,02-Aug-2024,Rapido,Transportation,153.52,UPI,Gurugram,Expense,-358400.23
101964,03-Aug-2024,Domino's,Food & Dining,188.06,Cash,Noida,Expense,-358588.29
101965,2024-08-03,DELHI METRO,Transportation,233.19,Cash,Noida,Expense,-358821.48
101966,03/08/2024,Zomato,Food & Dining,165.08,Credit Card,Gurugram,Expense,-358986.56
101967,03/08/2024,Zomato,Food & Dining,343.08,UPI,Hyderabad,Expense,-359329.64
101968,2024-08-03,Chaayos,Food & Dining,287.03,Credit Card,Hyderabad,Expense,-359616.67
101969,04-Aug-2024,Hostel Fee,Rent,5930.64,UPI,New Delhi,Expense,-365547.31
101970,04/08/2024,BSES,utilities,679.99,  Net Banking ,Mumbai,Expense,-366227.3
101971,04/08/2024,Hostel Fee,Rent,5131.86,Credit Card,Hyderabad,Expense,-371359.16
101972,04/08/2024,Reliance Fresh,Groceries,230.38,UPI,Online,Expense,-371589.54
101973,04-Aug-2024,  Gift Shop ,  Miscellaneous ,675.63,Cash,  Hyderabad ,Expense,-372265.17
101974,2024-08-04,Burger King,Food & Dining,121.32,UPI,Noida,Expense,-372386.49
101975,05/08/2024,Rapido,Transportation,59.18,UPI,Noida,Expense,-372445.67
101976,05-Aug-2024,DMart,Groceries,275.48,UPI,Gurugram,Expense,-372721.15
101977,05/08/2024,Myntra,Shopping,362.28,Debit Card,Hyderabad,Expense,-373083.43
101978,05-Aug-2024,STATIONERY,Others,626.66,Debit Card,Noida,Expense,-373710.09
101979,05-Aug-2024,Gift Shop,Miscellaneous,199.63,Net Banking,Noida,Expense,-373909.72
101980,05-Aug-2024,LeetCode,Education,1707.27,Debit Card,Mumbai,Expense,-375616.99
101981,2024-08-06,Ola,Transportation,166.33,Credit Card,Noida,Expense,-375783.32
101982,07/08/2024,Burger King,Food & Dining,183.42,Debit Card,Gurugram,Expense,-375966.74
101983,07-Aug-2024,McDonald's,Food & Dining,301.0,UPI,Gurugram,Expense,-376267.74
101984,07-Aug-2024,Groww,Investment,1190.62,Net Banking,Hyderabad,Expense,-377458.36
101985,07/08/2024,Blinkit,Groceries,674.72,Cash,Gurugram,Expense,-378133.08
101986,08/08/2024,DMart,Groceries,746.43,Cash,Gurugram,Expense,-378879.51
101987,2024-08-08,Uber,Transportation,188.1,Debit Card,Gurugram,Expense,-379067.61
101988,08-Aug-2024,Burger King,Food & Dining,107.28,Cash,Online,Expense,-379174.89
101989,08/08/2024,Chaayos,Food & Dining,331.89,Cash,Online,Expense,-379506.78
101990,09/08/2024,Apollo Pharmacy,Health,1575.63,UPI,New Delhi,Expense,-381082.41
101991,09/08/2024,Delhi Metro,Transportation,227.96,Net Banking,Gurugram,Expense,-381310.37
101992,10/08/2024,Groww,Investment,2480.85,UPI,Online,Expense,-383791.22
101993,10/08/2024,Hostel Laundry,Bills,830.75,Debit Card,New Delhi,Expense,-384621.97
101994,2024-08-10,DMart,Groceries,574.18,Cash,Noida,Expense,-385196.15
101995,10-Aug-2024,Ajio,Shopping,583.37,UPI,Hyderabad,Expense,-385779.52
101996,11/08/2024,Netflix,Entertainment,185.61,Debit Card,Noida,Expense,-385965.13
101997,11-Aug-2024,NPS,Investment,687.61,Net Banking,Online,Expense,-386652.74
101998,11-Aug-2024,Tata 1mg,Health,693.04,Net Banking,Online,Expense,-387345.78
101999,11/08/2024,Chaayos,Food & Dining,197.67,Net Banking,Noida,Expense,-387543.45
102000,12/08/2024,Rapido,Transportation,92.95,UPI,Hyderabad,Expense,-387636.4
102001,13/08/2024,  Netflix ,  Entertainment ,235.69,Debit Card,  Mumbai ,Expense,-387872.09
102002,2024-08-13,McDonald's,Food & Dining,112.89,Credit Card,Noida,Expense,-387984.98
102003,14-Aug-2024,Campus Canteen,Food & Dining,321.02,Cash,Gurugram,Expense,-388306.0
102004,14/08/2024,Uber,Transportation,221.46,Credit Card,Hyderabad,Expense,-388527.46
102005,2024-08-14,Rapido,Transportation,116.72,UPI,Hyderabad,Expense,-388644.18
102006,15/08/2024,Udemy,Education,2102.55,UPI,Hyderabad,Expense,-390746.73
102007,15/08/2024,Chaayos,Food & Dining,178.18,Net Banking,Hyderabad,Expense,-390924.91
102008,15-Aug-2024,Stationery,Miscellaneous,240.15,Debit Card,Gurugram,Expense,-391165.06
102009,15/08/2024,Printing Shop,Miscellaneous,724.42,Credit Card,Gurugram,Expense,-391889.48
102010,16/08/2024,Myntra,Shopping,1005.27,Net Banking,Gurugram,Expense,-392894.75
102011,16-Aug-2024,Campus Canteen,Food & Dining,158.46,Debit Card,New Delhi,Expense,-393053.21
102012,16-Aug-2024,MakeMyTrip,Travel,747.09,Credit Card,New Delhi,Expense,-393800.3
102013,2024-08-17,Burger King,Food & Dining,239.44,Debit Card,Gurugram,Expense,-394039.74
102014,2024-08-17,Domino's,food & dining,215.59,UPI,Online,Expense,-394255.33
102015,17/08/2024,BookMyShow,entertainment,165.97,Debit Card,Mumbai,Expense,-394421.3
102016,17-Aug-2024,,Food & Dining,237.85,UPI,Mumbai,Expense,-394659.15
102017,18-Aug-2024,Amazon,Shopping,1156.32,Debit Card,Mumbai,Expense,-395815.47
102018,2024-08-19,Uber,Transport,108.06,Debit Card,New Delhi,Expense,-395923.53
102019,19-Aug-2024,,Transport,54.04,Cash,Mumbai,Expense,-395977.57
102020,19/08/2024,McDonald's,Food & Dining,222.45,Cash,Gurugram,Expense,-396200.02
102021,19-Aug-2024,Printing Shop,Miscellaneous,763.62,UPI,Noida,Expense,-396963.64
102022,19-Aug-2024,Campus Canteen,Food & Dining,301.11,Debit Card,Noida,Expense,-397264.75
102023,19-Aug-2024,HOSTEL FEE,Rent,4795.09,Debit Card,Noida,Expense,-402059.84
102024,2024-08-19,Rapido,Transportation,39.69,Net Banking,Noida,Expense,-402099.53
102025,19-Aug-2024,LeetCode,Education,2030.59,  Credit Card ,Hyderabad,Expense,-404130.12
102026,2024-08-19,Rapido,Transportation,43.0,Debit Card,Mumbai,Expense,-404173.12
102027,2024-08-20,Delhi Metro,Transportation,122.62,Debit Card,Hyderabad,Expense,-404295.74
102028,20-Aug-2024,  Chaayos ,  FOOD ,190.65,Net Banking,  Gurugram ,Expense,-404486.39
102029,20/08/2024,Delhi Metro,Transportation,112.62,Net Banking,Hyderabad,Expense,-404599.01
102030,2024-08-21,PhonePe Rewards,Cashback,242.08,UPI,Online,Income,-404356.93
102031,21/08/2024,IRCTC,Travel,4301.36,Debit Card,Hyderabad,Expense,-408658.29
102032,2024-08-21,Rapido,Transportation,42.5,Cash,Noida,Expense,-408700.79
102033,21-Aug-2024,  Domino's ,  Food & Dining ,134.97,Net Banking,  Gurugram ,Expense,-408835.76
102034,21-Aug-2024,Swiggy,Food & Dining,304.07,Debit Card,Hyderabad,Expense,-409139.83
102035,2024-08-22,Delhi Metro,Transportation,36.71,Debit Card,Noida,Expense,-409176.54
102036,22-Aug-2024,Burger King,Food & Dining,87.72,Cash,Gurugram,Expense,-409264.26
102037,2024-08-22,DMart,Groceries,475.17,Credit Card,New Delhi,Expense,-409739.43
102038,22-Aug-2024,IndiGo,Travel,6950.74,Debit Card,Online,Expense,-416690.17
102039,2024-08-22,  Apollo Pharmacy ,  Health ,350.12,Net Banking,  Gurugram ,Expense,-417040.29
102040,22/08/2024,BigBasket,Groceries,384.95,Cash,Gurugram,Expense,-417425.24
102041,23-Aug-2024,McDonald's,Food & Dining,235.95,Debit Card,Noida,Expense,-417661.19
102042,24-Aug-2024,Hostel Fee,Rent,5792.08,Credit Card,Noida,Expense,-423453.27
102043,2024-08-24,Campus Canteen,Food & Dining,265.16,UPI,Noida,Expense,-423718.43
102044,24-Aug-2024,McDonald's,Food & Dining,118.92,Credit Card,Noida,Expense,-423837.35
102045,2024-08-25,SBI Savings,Interest,114.98,Net Banking,New Delhi,Income,-423722.37
102046,25-Aug-2024,Printing Shop,Miscellaneous,718.53,Net Banking,Online,Expense,-424440.9
102047,26-Aug-2024,Delhi Metro,Transportation,46.37,Cash,Noida,Expense,-424487.27
102048,26/08/2024,Domino's,Food & Dining,275.51,Net Banking,New Delhi,Expense,-424762.78
102049,26/08/2024,Rapido,Commute,21.37,UPI,New Delhi,Expense,-424784.15
102050,2024-08-26,Uber,Transportation,108.74,Cash,Online,Expense,-424892.89
102051,27/08/2024,Chaayos,Food & Dining,206.87,Cash,Mumbai,Expense,-425099.76
102052,27-Aug-2024,Swiggy,Food & Dining,140.48,Credit Card,New Delhi,Expense,-425240.24
102053,27/08/2024,Stationery,misc,314.76,Credit Card,Mumbai,Expense,-425555.0
102054,27-Aug-2024,Delhi Metro,Transportation,70.57,  Cash ,Noida,Expense,-425625.57
102055,27/08/2024,Burger King,Dining,207.91,Cash,Online,Expense,-425833.48
102056,27-Aug-2024,Ajio,SHOPPING,1480.12,Net Banking,New Delhi,Expense,-427313.6
102057,28-Aug-2024,PRINTING SHOP,Miscellaneous,541.47,UPI,Noida,Expense,-427855.07
102058,01/09/2024,IIT Delhi,Salary/Stipend,17776.78,Net Banking,New Delhi,Income,-410078.29
102059,2024-09-01,Flipkart,shopping,402.03,Credit Card,New Delhi,Expense,-410480.32
102060,02-Sep-2024,Parents,Family Support,42648.48,Net Banking,Hyderabad,Income,-367831.84
102061,02/09/2024,GROWW,Investment,1176.27,UPI,Online,Expense,-369008.11
102062,02-Sep-2024,Ola,transportation,98.92,Credit Card,New Delhi,Expense,-369107.03
102063,02/09/2024,Zomato,Food & Dining,95.36,Cash,Noida,Expense,-369202.39
102064,03-Sep-2024,Uber,Transportation,106.51,Credit Card,,Expense,-369308.9
102065,2024-09-03,Spotify,Entertainment,765.68,Net Banking,Gurugram,Expense,-370074.58
102066,2024-09-03,Ajio,Shopping,1782.29,Debit Card,Noida,Expense,-371856.87
102067,03-Sep-2024,Zerodha,Investment,1524.81,Net Banking,Hyderabad,Expense,-373381.68
102068,03-Sep-2024,PVR Cinemas,Entertainment,255.71,Credit Card,Hyderabad,Expense,-373637.39
102069,04/09/2024,Hostel Fee,Rent,5189.22,UPI,New Delhi,Expense,-378826.61
102070,2024-09-04,Burger King,Food & Dining,268.33,Cash,Gurugram,Expense,-379094.94
102071,04-Sep-2024,Airtel,Bills,626.57,UPI,Gurugram,Expense,-379721.51
102072,2024-09-04,Swiggy,Food & Dining,143.37,Net Banking,Online,Expense,-379864.88
102073,04-Sep-2024,  Netflix ,  Entertainment ,339.1,Cash,  Online ,Expense,-380203.98
102074,2024-09-04,Gift Shop,Miscellaneous,739.39,Cash,Online,Expense,-380943.37
102075,05-Sep-2024,Apollo Pharmacy,Health,1362.85,Cash,New Delhi,Expense,-382306.22
102076,2024-09-05,Printing Shop,Others,792.45,Net Banking,Online,Expense,-383098.67
102077,05/09/2024,Uber,Transportation,194.18,Credit Card,Online,Expense,-383292.85
102078,2024-09-06,BSES,Bills,1024.75,UPI,Mumbai,Expense,-384317.6
102079,2024-09-06,Delhi Metro,Transportation,220.66,UPI,Hyderabad,Expense,-384538.26
102080,07-Sep-2024,Amazon,SHOPPING,2069.51,Net Banking,New Delhi,Expense,-386607.77
102081,07/09/2024,Airtel,Utility Bills,835.52,,New Delhi,Expense,-387443.29
102082,2024-09-07,LeetCode,Education,430.66,UPI,Noida,Expense,-387873.95
102083,07/09/2024,Rapido,Transportation,-30.22,Credit Card,Mumbai,Expense,-387904.17
102084,07/09/2024,Domino's,Food & Dining,100.91,Net Banking,Gurugram,Expense,-388005.08
102085,2024-09-07,Myntra,shopping,308.0,Net Banking,Online,Expense,-388313.08
102086,08-Sep-2024,Reliance Fresh,Groceries,659.14,Credit Card,Online,Expense,-388972.22
102087,08-Sep-2024,Uber,Transportation,47.12,Net Banking,Hyderabad,Expense,-389019.34
102088,2024-09-08,Reliance Fresh,Groceries,894.46,UPI,Gurugram,Expense,-389913.8
102089,2024-09-08,Uber,Transportation,147.28,Debit Card,Gurugram,Expense,-390061.08
102090,2024-09-08,Delhi Metro,Transportation,76.13,Credit Card,Online,Expense,-390137.21
102091,2024-09-09,Chaayos,Food & Dining,292.42,Cash,Noida,Expense,-390429.63
102092,2024-09-09,Chaayos,Dining,112.61,Net Banking,Mumbai,Expense,-390542.24
102093,09/09/2024,Rapido,Transportation,47.27,Cash,Noida,Expense,-390589.51
102094,2024-09-09,  Coursera ,  Education ,934.65,Credit Card,  Mumbai ,Expense,-391524.16
102095,2024-09-09,Uber,Transportation,218.84,Debit Card,New Delhi,Expense,-391743.0
102096,2024-09-10,Delhi Metro,Transportation,71.52,Cash,Mumbai,Expense,-391814.52
102097,10-Sep-2024,Uber,Transportation,32.02,Net Banking,Gurugram,Expense,-391846.54
102098,2024-09-10,Uber,Transportation,236.77,Credit Card,Gurugram,Expense,-392083.31
102099,2024-09-11,Uber,Transportation,160.38,Cash,Noida,Expense,-392243.69
102100,11/09/2024,Gift Shop,Miscellaneous,440.25,Credit Card,Hyderabad,Expense,-392683.94
102101,11/09/2024,Uber,Transportation,209.68,UPI,New Delhi,Expense,-392893.62
102102,2024-09-12,BigBasket,Groceries,377.04,Credit Card,Hyderabad,Expense,-393270.66
102103,12/09/2024,Domino's,Food & Dining,243.88,Cash,Mumbai,Expense,-393514.54
102104,13/09/2024,Tata 1mg,Health,1196.73,Net Banking,Mumbai,Expense,-394711.27
102105,13-Sep-2024,McDonald's,FOOD,310.74,UPI,Online,Expense,-395022.01
102106,13/09/2024,Printing Shop,Miscellaneous,754.95,UPI,Mumbai,Expense,-395776.96
102107,2024-09-13,Udemy,Education,1079.61,Debit Card,New Delhi,Expense,-396856.57
102108,14-Sep-2024,Campus Project,Freelance,11835.78,Net Banking,Hyderabad,Income,-385020.79
102109,14-Sep-2024,Amazon Pay,Cashback,203.66,UPI,Hyderabad,Income,-384817.13
102110,14/09/2024,Stationery,misc,338.06,UPI,Hyderabad,Expense,-385155.19
102111,14/09/2024,Gift Shop,misc,74.21,,Gurugram,Expense,-385229.4
102112,14/09/2024,Blinkit,Groceries,637.75,Debit Card,Noida,Expense,-385867.15
102113,14/09/2024,Airtel,Bills,712.27,Net Banking,New Delhi,Expense,-386579.42
102114,2024-09-15,Uber,Commute,-51.69,Net Banking,Gurugram,Expense,-386631.11
102115,15/09/2024,Stationery,Miscellaneous,537.43,UPI,Online,Expense,-387168.54
102116,15/09/2024,DMart,Groceries,479.93,Debit Card,Online,Expense,-387648.47
102117,15-Sep-2024,BookMyShow,Entertainment,348.47,Cash,Mumbai,Expense,-387996.94
102118,16-Sep-2024,Burger King,Food & Dining,177.82,Credit Card,Online,Expense,-388174.76
102119,16/09/2024,Reliance Fresh,Groceries,261.3,Credit Card,Online,Expense,-388436.06
102120,16-Sep-2024,Flipkart,Shopping,900.91,Credit Card,Mumbai,Expense,-389336.97
102121,17-Sep-2024,  Chaayos ,  Food & Dining ,271.3,Net Banking,  Gurugram ,Expense,-389608.27
102122,17-Sep-2024,ZOMATO,Food & Dining,117.03,Debit Card,Mumbai,Expense,-389725.3
102123,2024-09-17,Netflix,Entertainment,741.44,Credit Card,New Delhi,Expense,-390466.74
102124,18-Sep-2024,Uber,Transportation,113.85,Debit Card,Noida,Expense,-390580.59
102125,18/09/2024,Coursera,Education,1001.49,UPI,Gurugram,Expense,-391582.08
102126,2024-09-18,Ola,Transportation,42.07,UPI,Hyderabad,Expense,-391624.15
102127,18/09/2024,Udemy,Education,2411.68,UPI,Online,Expense,-394035.83
102128,19/09/2024,SBI Savings,Interest,453.22,Net Banking,Hyderabad,Income,-393582.61
102129,19/09/2024,Domino's,Food & Dining,167.5,Net Banking,Hyderabad,Expense,-393750.11
102130,2024-09-19,DMart,Groceries,754.25,Debit Card,New Delhi,Expense,-394504.36
102131,19/09/2024,Ajio,Shopping,858.17,Debit Card,New Delhi,Expense,-395362.53
102132,19-Sep-2024,Swiggy,Food & Dining,331.18,UPI,Hyderabad,Expense,-395693.71
102133,19/09/2024,Spotify,Entertainment,385.33,Net Banking,Gurugram,Expense,-396079.04
102134,19/09/2024,Delhi Metro,transportation,136.99,UPI,Noida,Expense,-396216.03
102135,19-Sep-2024,Rapido,transportation,98.46,Debit Card,Gurugram,Expense,-396314.49
102136,2024-09-20,BSES,Bills,1038.51,Cash,Hyderabad,Expense,-397353.0
102137,20/09/2024,Groww,Investment,1995.37,Net Banking,Online,Expense,-399348.37
102138,20-Sep-2024,,Transportation,92.25,Debit Card,Noida,Expense,-399440.62
102138,20-Sep-2024,,Transport,92.25,Debit Card,Noida,Expense,-399440.62
102139,20-Sep-2024,Gate Academy,Education,1852.1,Debit Card,New Delhi,Expense,-401292.72
102140,20-Sep-2024,Delhi Metro,Transportation,110.76,Debit Card,Gurugram,Expense,-401403.48
102141,20/09/2024,BigBasket,Groceries,581.35,UPI,Gurugram,Expense,-401984.83
102142,21-Sep-2024,Reliance Fresh,Groceries,249.91,Credit Card,Gurugram,Expense,-402234.74
102143,21/09/2024,Stationery,Others,335.82,UPI,Noida,Expense,-402570.56
102144,2024-09-21,Blinkit,Groceries,898.36,Net Banking,Mumbai,Expense,-403468.92
102145,21/09/2024,Hostel Laundry,utilities,506.86,Cash,Gurugram,Expense,-403975.78
102146,2024-09-22,Domino's,Food & Dining,291.94,  Cash ,New Delhi,Expense,-404267.72
102147,22/09/2024,Gift Shop,Others,424.58,Debit Card,Noida,Expense,-404692.3
102148,2024-09-22,Airtel,utilities,517.33,Net Banking,Online,Expense,-405209.63
102149,22/09/2024,Delhi Metro,Transportation,185.9,Net Banking,Online,Expense,-405395.53
102150,22/09/2024,Burger King,Food & Dining,90.4,Cash,Hyderabad,Expense,-405485.93
102151,23-Sep-2024,Zomato,Food,286.73,Cash,Mumbai,Expense,-405772.66
102152,2024-09-23,Practo,Health,449.96,Debit Card,Noida,Expense,-406222.62
102153,2024-09-23,Chaayos,Food & Dining,164.54,Net Banking,Hyderabad,Expense,-406387.16
102154,2024-09-23,Ola,Transportation,243.65,Cash,Mumbai,Expense,-406630.81
102155,24-Sep-2024,IndiGo,Travel,6602.46,UPI,Noida,Expense,-413233.27
102156,24-Sep-2024,Swiggy,Food & Dining,90.1,Cash,Gurugram,Expense,-413323.37
102157,24-Sep-2024,Printing Shop,Miscellaneous,768.31,Net Banking,Online,Expense,-414091.68
102158,2024-09-24,Airtel,Bills,349.84,UPI,Mumbai,Expense,-414441.52
102159,24/09/2024,Reliance Fresh,Groceries,242.06,UPI,Noida,Expense,-414683.58
102160,24/09/2024,Chaayos,Food & Dining,87.38,Net Banking,Online,Expense,-414770.96
102161,24-Sep-2024,Amazon,Shopping,2010.88,UPI,Hyderabad,Expense,-416781.84
102162,24/09/2024,  Uber ,  Transportation ,124.3,Debit Card,  New Delhi ,Expense,-416906.14
102163,2024-09-25,Chaayos,Food & Dining,94.95,Credit Card,Hyderabad,Expense,-417001.09
102164,25-Sep-2024,Tata 1mg,Health,1647.09,Debit Card,Hyderabad,Expense,-418648.18
102165,25/09/2024,Delhi Metro,Transportation,185.42,Credit Card,Online,Expense,-418833.6
102166,2024-09-26,,Miscellaneous,636.82,UPI,New Delhi,Expense,-419470.42
102167,26/09/2024,Swiggy,Food & Dining,317.19,Net Banking,Online,Expense,-419787.61
